Square Feet,Price,Price/Sqft,Zip,City,State,Street Address,Bedrooms,Bathrooms,URL,Image,Price Category
1910.0,829000,434.0314136125655,98133,Shoreline,WA,18327 1st Ave NE Unit B,3.0,3.0,https://www.redfin.com/WA/Shoreline/18327-1st-Ave-NE-98155/unit-B/home/192160574,https://ssl.cdn-redfin.com/photo/1/islphoto/427/genIslnoResize.2280427_0.jpg,Medium-High
1322.0,520000,393.34341906202724,98177,Shoreline,WA,19323 15th Ave NW 2,2.0,2.0,https://www.redfin.com/WA/Shoreline/19323-15th-Ave-NW-98177/unit-2/home/23501,https://ssl.cdn-redfin.com/photo/1/islphoto/394/genIslnoResize.2252394_1.jpg,Medium-low
2750.0,1795000,652.7272727272727,98155,Shoreline,WA,14534 27TH AVE Ave NE,5.0,5.0,https://www.redfin.com/WA/Shoreline/14534-27th-Ave-NE-98155/home/87209,https://ssl.cdn-redfin.com/photo/1/islphoto/387/genIslnoResize.2275387_0.jpg,High
955.0,474990,497.3717277486911,98133,Shoreline,WA,14598 Westminster Way N 206,1.0,1.0,https://www.redfin.com/WA/Shoreline/14598-Westminster-Way-N-98133/unit-206/home/191849865,https://ssl.cdn-redfin.com/photo/595/islphoto/8D5/genIslnoResize.B7BEDAA628D5_2.jpg,Low
2020.0,937000,463.86138613861385,98155,Shoreline,WA,16747 6th Ave NE,6.0,6.0,https://www.redfin.com/WA/Shoreline/16747-6th-Ave-NE-98155/home/86581,https://ssl.cdn-redfin.com/photo/1/islphoto/260/genIslnoResize.2248260_1.jpg,Medium-High
1742.0,858000,492.53731343283584,98155,Shoreline,WA,18331 1st Ave NE,3.0,3.0,https://www.redfin.com/WA/Shoreline/18331-1st-Ave-NE-98155/home/191801255,https://ssl.cdn-redfin.com/photo/1/islphoto/867/genIslnoResize.2269867_3.jpg,Medium-High
1729.0,825218,477.2805089647195,98133,Shoreline,WA,14536 Westminster Way N,3.0,3.0,https://www.redfin.com/WA/Shoreline/14536-Westminster-Way-N-98133/home/191756790,https://ssl.cdn-redfin.com/photo/595/islphoto/1AF/genIslnoResize.1584996641AF_0.jpg,Medium-High
850.0,355000,417.6470588235294,98133,Shoreline,WA,1138 N 198th St Unit D202,2.0,2.0,https://www.redfin.com/WA/Shoreline/1138-N-198th-St-98133/unit-D202/home/2117502,https://ssl.cdn-redfin.com/photo/1/islphoto/019/genIslnoResize.2260019_0.jpg,Low
1370.0,1275000,930.6569343065694,98155,Shoreline,WA,332 NE 149th St,2.0,2.0,https://www.redfin.com/WA/Shoreline/332-NE-149th-St-98155/home/85538,https://ssl.cdn-redfin.com/photo/1/islphoto/452/genIslnoResize.2266452_1.jpg,High
1660.0,889000,535.5421686746988,98155,Shoreline,WA,15212 6th Ave NE,3.0,3.0,https://www.redfin.com/WA/Shoreline/15212-6th-Ave-NE-98155/home/86254,https://ssl.cdn-redfin.com/photo/1/islphoto/815/genIslnoResize.2263815_1.jpg,Medium-High
3168.0,1555000,490.8459595959596,98155,Shoreline,WA,1510 NE 170th St,8.0,8.0,https://www.redfin.com/WA/Shoreline/1510-NE-170th-St-98155/home/2063755,https://ssl.cdn-redfin.com/photo/1/islphoto/642/genIslnoResize.2262642_0.jpg,High
1186.0,549990,463.7352445193929,98133,Shoreline,WA,14598 Westminster Way N 304,2.0,2.0,https://www.redfin.com/WA/Shoreline/14598-Westminster-Way-N-98133/unit-304/home/191441927,https://ssl.cdn-redfin.com/photo/595/islphoto/5FF/genIslnoResize.FB5D050A15FF_1.jpg,Medium-low
1480.0,1100000,743.2432432432432,98155,Shoreline,WA,344 NE 180th St,4.0,4.0,https://www.redfin.com/WA/Shoreline/344-NE-180th-St-98155/home/191442502,https://ssl.cdn-redfin.com/photo/1/islphoto/921/genIslnoResize.2258921_0.jpg,Medium-High
770.0,922000,1197.4025974025974,98155,Shoreline,WA,18303 10th Ave NE,2.0,2.0,https://www.redfin.com/WA/Shoreline/18303-10th-Ave-NE-98155/home/84619,https://ssl.cdn-redfin.com/photo/1/islphoto/195/genIslnoResize.2252195_0.jpg,Medium-High
850.0,950000,1117.6470588235295,98133,Shoreline,WA,2115 N 147th St,2.0,2.0,https://www.redfin.com/WA/Shoreline/2115-N-147th-St-98133/home/82306,https://ssl.cdn-redfin.com/photo/1/islphoto/471/genIslnoResize.2247471_0.jpg,Medium-High
1462.0,744990,509.56908344733245,98133,Shoreline,WA,2142 N 147th St Unit D,2.0,2.0,https://www.redfin.com/WA/Shoreline/2142-N-147th-St-98133/unit-D/home/185885471,https://ssl.cdn-redfin.com/photo/1/islphoto/107/genIslnoResize.2251107_0.jpg,Medium-low
1491.0,719990,482.8906773977196,98133,Shoreline,WA,14598 Westminster Way N 102,2.0,2.0,https://www.redfin.com/WA/Shoreline/14598-Westminster-Way-N-98133/unit-102/home/191056813,https://ssl.cdn-redfin.com/photo/595/islphoto/2E7/genIslnoResize.B278F5F132E7_1.jpg,Medium-low
1462.0,744990,509.56908344733245,98133,Shoreline,WA,2142 N 147th St Unit E,2.0,2.0,https://www.redfin.com/WA/Shoreline/2142-N-147th-St-98133/unit-E/home/184298180,https://ssl.cdn-redfin.com/photo/595/islphoto/A0C/genIslnoResize.122A1B06BA0C_1.jpg,Medium-low
1462.0,719990,492.469220246238,98133,Seattle,WA,2117 N 148th St Unit D,2.0,2.0,https://www.redfin.com/WA/Shoreline/2117-N-148th-St-98133/unit-D/home/190549698,https://ssl.cdn-redfin.com/photo/595/islphoto/C26/genIslnoResize.9528F9E72C26_1.jpg,Medium-low
3440.0,1100000,319.7674418604651,98177,Shoreline,WA,1107 NW 196th St,3.0,3.0,https://www.redfin.com/WA/Shoreline/1107-NW-196th-St-98177/home/75305,https://ssl.cdn-redfin.com/photo/1/islphoto/077/genIslnoResize.2243077_0.jpg,Medium-High
1574.0,699990,444.72045743329096,98133,Seattle,WA,14540 Westminster Way N,3.0,3.0,https://www.redfin.com/WA/Shoreline/14540-Westminster-Way-N-98133/home/190401942,https://ssl.cdn-redfin.com/photo/595/islphoto/111/genIslnoResize.0BE819D86111_4.jpg,Medium-low
1574.0,719990,457.4269377382465,98133,Shoreline,WA,14548 Westminster Way N,3.0,3.0,https://www.redfin.com/WA/Shoreline/14548-Westminster-Way-N-98133/home/190812934,https://ssl.cdn-redfin.com/photo/595/islphoto/587/genIslnoResize.1427D782F587_0.jpg,Medium-low
1574.0,735567,467.32337992376114,98133,Shoreline,WA,14552 Westminster Way N,3.0,3.0,https://www.redfin.com/WA/Shoreline/14552-Westminster-Way-N-98133/home/190816702,https://ssl.cdn-redfin.com/photo/1/islphoto/217/genIslnoResize.2239217_0.jpg,Medium-low
1574.0,733942,466.2909783989835,98133,Shoreline,WA,14550 Westminster Way N,3.0,3.0,https://www.redfin.com/WA/Shoreline/14550-Westminster-Way-N-98133/home/189783563,https://ssl.cdn-redfin.com/photo/1/islphoto/203/genIslnoResize.2239203_0.jpg,Medium-low
1674.0,759990,453.9964157706093,98133,Shoreline,WA,Unit 1602 Plan,3.0,3.0,https://www.redfin.com/WA/Shoreline/Shoreline/Unit-16-02/home/188261542,https://ssl.cdn-redfin.com/photo/595/islphoto/9AF/genIslnoResize.F416279889AF_0.jpg,Medium-low
1487.0,699990,470.73974445191664,98133,Shoreline,WA,14598 Westminster Way N 301,2.0,2.0,https://www.redfin.com/WA/Shoreline/14598-Westminster-Way-N-98133/unit-301/home/190684535,https://ssl.cdn-redfin.com/photo/1/islphoto/868/genIslnoResize.2232868_1.jpg,Medium-low
1487.0,721747,485.3712172158709,98133,Shoreline,WA,14598 Westminster Way N 211,2.0,2.0,https://www.redfin.com/WA/Shoreline/14598-Westminster-Way-N-98133/unit-211/home/190511507,https://ssl.cdn-redfin.com/photo/1/islphoto/212/genIslnoResize.2223212_1.jpg,Medium-low
1487.0,740985,498.30867518493613,98133,Shoreline,WA,14598 Westminster Way N 101,2.0,2.0,https://www.redfin.com/WA/Shoreline/14598-Westminster-Way-N-98133/unit-101/home/190511478,https://ssl.cdn-redfin.com/photo/1/islphoto/210/genIslnoResize.2223210_1.jpg,Medium-low
1186.0,667418,562.7470489038786,98133,Shoreline,WA,14598 Westminster Way N 404,2.0,2.0,https://www.redfin.com/WA/Shoreline/14598-Westminster-Way-N-98133/unit-404/home/190509466,https://ssl.cdn-redfin.com/photo/1/islphoto/099/genIslnoResize.2223099_1.jpg,Medium-low
2120.0,2750000,1297.1698113207547,98133,Shoreline,WA,14547 Whitman Ave N,3.0,3.0,https://www.redfin.com/WA/Shoreline/14547-Whitman-Ave-N-98133/home/81975,https://ssl.cdn-redfin.com/photo/1/islphoto/151/genIslnoResize.2214151_0.jpg,High
955.0,474990,497.3717277486911,98133,Seattle,WA,Anacortes Plan,1.0,1.0,https://www.redfin.com/WA/Shoreline/Seattle/Anacortes/home/188281656,https://ssl.cdn-redfin.com/photo/595/islphoto/F8D/genIslnoResize.539D748EFF8D_2.jpg,Low
1751.0,709990,405.4768703597944,98133,Seattle,WA,Unit 1803 Plan,4.0,4.0,https://www.redfin.com/WA/Shoreline/Seattle/Unit-18-03/home/188275249,https://ssl.cdn-redfin.com/photo/595/islphoto/021/genIslnoResize.22FE0D918021_1.jpg,Medium-low
1332.0,619990,465.45795795795794,98133,Seattle,WA,Clarkston Plan,2.0,2.0,https://www.redfin.com/WA/Shoreline/Seattle/Clarkston/home/188281584,https://ssl.cdn-redfin.com/photo/595/islphoto/FBC/genIslnoResize.D475FDB25FBC_2.jpg,Medium-low
1487.0,659990,443.8399462004035,98133,Seattle,WA,Easton Plan,2.0,2.0,https://www.redfin.com/WA/Shoreline/Seattle/Easton/home/188280530,https://ssl.cdn-redfin.com/photo/595/islphoto/935/genIslnoResize.912120083935_1.jpg,Medium-low
1491.0,664990,446.0026827632461,98133,Seattle,WA,Dayton Plan,2.0,2.0,https://www.redfin.com/WA/Shoreline/Seattle/Dayton/home/188284548,https://ssl.cdn-redfin.com/photo/595/islphoto/A05/genIslnoResize.7D8D0CCCAA05_1.jpg,Medium-low
1186.0,549990,463.7352445193929,98133,Seattle,WA,Bellingham Plan,2.0,2.0,https://www.redfin.com/WA/Shoreline/Seattle/Bellingham/home/188279807,https://ssl.cdn-redfin.com/photo/595/islphoto/C58/genIslnoResize.6D8504EA6C58_1.jpg,Medium-low
1574.0,649990,412.95425667090217,98133,Seattle,WA,Unit 1603 Plan,3.0,3.0,https://www.redfin.com/WA/Shoreline/Seattle/Unit-16-03/home/188275266,https://ssl.cdn-redfin.com/photo/595/islphoto/AC7/genIslnoResize.280EAAC9BAC7_0.jpg,Medium-low
1372.0,619990,451.88775510204084,98133,Seattle,WA,Unit 1601 Plan,2.0,2.0,https://www.redfin.com/WA/Shoreline/Seattle/Unit-16-01/home/188275542,https://ssl.cdn-redfin.com/photo/595/islphoto/6D3/genIslnoResize.E2E7E64456D3_0.jpg,Medium-low
1729.0,724990,419.31174089068827,98133,Seattle,WA,Unit 1802 Plan,3.0,3.0,https://www.redfin.com/WA/Shoreline/Seattle/Unit-18-02/home/188275852,https://ssl.cdn-redfin.com/photo/595/islphoto/B14/genIslnoResize.49105441FB14_0.jpg,Medium-low
790.0,1200000,1518.987341772152,98155,Shoreline,WA,14552 5th Ave NE,2.0,2.0,https://www.redfin.com/WA/Shoreline/14552-5th-Ave-NE-98155/home/87871,https://ssl.cdn-redfin.com/photo/1/islphoto/516/genIslnoResize.2200516_0.jpg,Medium-High
1462.0,717990,491.1012311901505,98133,Shoreline,WA,2117 N 148th St Unit B,2.0,2.0,https://www.redfin.com/WA/Shoreline/2117-N-148th-St-98133/unit-B/home/189625466,https://ssl.cdn-redfin.com/photo/1/islphoto/361/genIslnoResize.2196361_0.jpg,Medium-low
1700.0,849950,499.97058823529414,98155,Shoreline,WA,18504 8th Ave NE,3.0,3.0,https://www.redfin.com/WA/Shoreline/18504-8th-Ave-NE-98155/home/84558,https://ssl.cdn-redfin.com/photo/1/islphoto/931/genIslnoResize.2192931_0.jpg,Medium-High
2700.0,5980000,2214.814814814815,98155,Shoreline,WA,18528 8th Ave NE,6.0,6.0,https://www.redfin.com/WA/Shoreline/18528-8th-Ave-NE-98155/home/84853,https://ssl.cdn-redfin.com/photo/1/islphoto/313/genIslnoResize.2191313_1.jpg,High
1070.0,1200000,1121.4953271028037,98155,Shoreline,WA,14544 5th Ave NE,2.0,2.0,https://www.redfin.com/WA/Shoreline/14544-5th-Ave-NE-98155/home/87870,https://ssl.cdn-redfin.com/photo/1/islphoto/419/genIslnoResize.2189419_2.jpg,Medium-High
1186.0,574990,484.81450252951095,98133,Seattle,WA,14598 Westminster Way N 204,2.0,2.0,https://www.redfin.com/WA/Shoreline/14598-Westminster-Way-N-98133/unit-204/home/182457902,https://ssl.cdn-redfin.com/photo/595/islphoto/7CA/genIslnoResize.5B8D051A07CA_1.jpg,Medium-low
1462.0,699990,478.78932968536253,98133,Seattle,WA,Unit 1603 Plan,2.0,2.0,https://www.redfin.com/WA/Shoreline/Seattle/Unit-16-03/home/188261649,https://ssl.cdn-redfin.com/photo/595/islphoto/597/genIslnoResize.C63F3AA34597_0.jpg,Medium-low
1474.0,694990,471.49932157394846,98133,Seattle,WA,Unit 1601 Plan,2.0,2.0,https://www.redfin.com/WA/Shoreline/Seattle/Unit-16-01/home/188262060,https://ssl.cdn-redfin.com/photo/595/islphoto/FD3/genIslnoResize.2314BF11EFD3_0.jpg,Medium-low
1170.0,725000,619.6581196581196,98133,Shoreline,WA,2112 N 146th St,3.0,3.0,https://www.redfin.com/WA/Shoreline/2112-N-146th-St-98133/home/81572,https://ssl.cdn-redfin.com/photo/1/islphoto/450/genIslnoResize.2153450_1.jpg,Medium-low
1332.0,639990,480.47297297297297,98133,Seattle,WA,14598 Westminster Way N 305,2.0,2.0,https://www.redfin.com/WA/Shoreline/14598-Westminster-Way-N-98133/unit-305/home/186160993,https://ssl.cdn-redfin.com/photo/595/islphoto/070/genIslnoResize.8D0979F58070_1.jpg,Medium-low
980.0,720000,734.6938775510204,98155,Shoreline,WA,18926 5th Ave NE,3.0,3.0,https://www.redfin.com/WA/Shoreline/18926-5th-Ave-NE-98155/home/78944,https://ssl.cdn-redfin.com/photo/1/islphoto/921/genIslnoResize.1105921_2.jpg,Medium-low
,695000,,98155,Shoreline,WA,1234 NE 145th St,,,https://www.redfin.com/WA/Shoreline/1234-NE-145th-St-98155/home/175087370,https://ssl.cdn-redfin.com/photo/1/islphoto/493/genIslnoResize.2308493_1.jpg,Medium-low
,1099950,,98155,Shoreline,WA,17062 12th Ave NE,,,https://www.redfin.com/WA/Shoreline/17062-12th-Ave-NW-98177/home/22628714,https://ssl.cdn-redfin.com/photo/1/islphoto/806/genIslnoResize.2300806_0.jpg,Medium-High
,6825000,,98155,Shoreline,WA,18318 3rd Ave NE,,,https://www.redfin.com/WA/Shoreline/18318-3rd-Ave-NE-98155/home/84076,https://ssl.cdn-redfin.com/photo/1/islphoto/110/genIslnoResize.2297110_0.jpg,High
,3750000,,98133,Shoreline,WA,18525 Firlands Way N,,,https://www.redfin.com/WA/Shoreline/18525-Firlands-Way-N-98133/home/192665368,https://ssl.cdn-redfin.com/photo/1/islphoto/546/genIslnoResize.2292546_0.jpg,High
,2200000,,98155,Shoreline,WA,18522 8th Ave NE,,,https://www.redfin.com/WA/Shoreline/18522-8th-Ave-NE-98155/home/84854,https://ssl.cdn-redfin.com/photo/1/islphoto/969/genIslnoResize.2278969_0.jpg,High
,1700000,,98155,Shoreline,WA,18510 8th Ave NE,,,https://www.redfin.com/WA/Shoreline/18510-8th-Ave-NE-98155/home/85014,https://ssl.cdn-redfin.com/photo/1/islphoto/914/genIslnoResize.2278914_0.jpg,High
,2200000,,98155,Shoreline,WA,18516 8th Ave NE,,,https://www.redfin.com/WA/Shoreline/18516-8th-Ave-NE-98155/home/85013,https://ssl.cdn-redfin.com/photo/1/islphoto/911/genIslnoResize.2278911_0.jpg,High
,1200000,,98155,Shoreline,WA,14526 6th Ave NE,,,https://www.redfin.com/WA/Shoreline/14526-6th-Ave-NE-98155/home/88009,https://ssl.cdn-redfin.com/photo/1/islphoto/955/genIslnoResize.2269955_1.jpg,Medium-High
,6825000,,98155,Shoreline,WA,145 NE 147th St,,,https://www.redfin.com/WA/Shoreline/145-NE-147th-St-98155/home/81829,https://ssl.cdn-redfin.com/photo/1/islphoto/415/genIslnoResize.2259415_0.jpg,High
,300000,,98133,Shoreline,WA,0 18xxx Evanston Ave N,,,https://www.redfin.com/WA/Seattle/0-18xxx-Evanston-Ave-N-98133/home/191463550,https://ssl.cdn-redfin.com/photo/1/islphoto/785/genIslnoResize.2258785_0.jpg,Low
,6825000,,98155,Shoreline,WA,14528 14701 6th  8th Ave NE,,,https://www.redfin.com/WA/Shoreline/14528-6th-Ave-NE-98155/home/86584,https://ssl.cdn-redfin.com/photo/1/islphoto/716/genIslnoResize.2249716_1.jpg,High
,935000,,98155,Shoreline,WA,17552 12th Ave NE,,,https://www.redfin.com/WA/Shoreline/17552-12th-Ave-NE-98155/home/85140,https://ssl.cdn-redfin.com/photo/1/islphoto/342/genIslnoResize.2242342_3.jpg,Medium-High
,6825000,,98155,Shoreline,WA,306 335 NE 151st  152nd St,,,https://www.redfin.com/WA/Shoreline/335-NE-152nd-St-98155/home/85215,https://ssl.cdn-redfin.com/photo/1/islphoto/774/genIslnoResize.2238774_2.jpg,High
,6825000,,98155,Shoreline,WA,334 356 NE 152nd St,,,https://www.redfin.com/WA/Shoreline/334-NE-152nd-St-98155/home/85541,https://ssl.cdn-redfin.com/photo/1/islphoto/415/genIslnoResize.2238415_1.jpg,High
,2999500,,98133,Shoreline,WA,0 145XX Meridian Ave N,,,https://www.redfin.com/WA/Seattle/0-145XX-Meridian-Ave-N-98133/home/190365006,https://ssl.cdn-redfin.com/photo/1/islphoto/809/genIslnoResize.2200809_1.jpg,High
,1000000,,98155,Shoreline,WA,814 NE 185th St,,,https://www.redfin.com/WA/Shoreline/814-NE-185th-St-98155/home/84559,https://ssl.cdn-redfin.com/photo/1/islphoto/151/genIslnoResize.2142151_1.jpg,Medium-High
1460.0,575000,393.83561643835617,98288,Skykomish,WA,540 Sky Ln,3.0,3.0,https://www.redfin.com/WA/Skykomish/540-Sky-Ln-98288/home/499308,https://ssl.cdn-redfin.com/photo/1/islphoto/096/genIslnoResize.2298096_0.jpg,Medium-low
2530.0,1184800,468.300395256917,98065,Snoqualmie,WA,34926 SE Swenson St,5.0,5.0,https://www.redfin.com/WA/Snoqualmie/34926-SE-Swenson-St-98065/home/18660531,https://ssl.cdn-redfin.com/photo/1/islphoto/687/genIslnoResize.2312687_1.jpg,Medium-High
1723.0,850000,493.3255948926291,98065,Snoqualmie,WA,37629 SE Fury St 23,3.0,3.0,https://www.redfin.com/WA/Snoqualmie/37629-SE-Fury-St-98065/unit-23/home/103970597,https://ssl.cdn-redfin.com/photo/1/islphoto/046/genIslnoResize.2312046_0.jpg,Medium-High
1410.0,799000,566.6666666666666,98065,Snoqualmie,WA,8568 Falls Ave SE,3.0,3.0,https://www.redfin.com/WA/Snoqualmie/8568-Falls-Ave-SE-98065/home/483802,https://ssl.cdn-redfin.com/photo/1/islphoto/565/genIslnoResize.2311565_0.jpg,Medium-High
3707.0,2650000,714.8637712435932,98065,Snoqualmie,WA,6410 Fairway Pl SE,5.0,5.0,https://www.redfin.com/WA/Snoqualmie/6410-Fairway-Pl-SE-98065/home/466567,https://ssl.cdn-redfin.com/photo/1/islphoto/820/genIslnoResize.2309820_0.jpg,High
1377.0,600000,435.7298474945534,98065,Snoqualmie,WA,35315 SE Aspen Ln 1003,2.0,2.0,https://www.redfin.com/WA/Snoqualmie/35315-SE-Aspen-Ln-98065/unit-1003/home/57916,https://ssl.cdn-redfin.com/system_files/media/1013967_JPG/genDesktopMapHomeCardUrl/item_1.jpg,Medium-low
3230.0,2799500,866.71826625387,98065,Snoqualmie,WA,10390 348th Ave SE,4.0,4.0,https://www.redfin.com/WA/Snoqualmie/10390-348th-Ave-SE-98065/home/22440617,https://ssl.cdn-redfin.com/photo/1/islphoto/048/genIslnoResize.2310048_0.jpg,High
1250.0,629999,503.9992,98065,Snoqualmie,WA,38774 SE Beta 9,3.0,3.0,https://www.redfin.com/WA/Snoqualmie/38774-SE-Beta-St-98065/unit-9/home/193323807,https://ssl.cdn-redfin.com/photo/1/islphoto/746/genIslnoResize.2304746_0.jpg,Medium-low
1344.0,799000,594.4940476190476,98065,Snoqualmie,WA,38000 SE 88th St,3.0,3.0,https://www.redfin.com/WA/Snoqualmie/38000-SE-88th-St-98065/home/2075373,https://ssl.cdn-redfin.com/photo/1/islphoto/042/genIslnoResize.2305042_0.jpg,Medium-High
1289.0,699999,543.0558572536851,98065,Snoqualmie,WA,34516 SE Osprey Ct 1,3.0,3.0,https://www.redfin.com/WA/Snoqualmie/34516-SE-Osprey-Ct-98065/unit-1/home/61824,https://ssl.cdn-redfin.com/photo/1/islphoto/003/genIslnoResize.2301003_0.jpg,Medium-low
4310.0,2250000,522.0417633410673,98065,Snoqualmie,WA,6921 Ardmore Ave SE,4.0,4.0,https://www.redfin.com/WA/Snoqualmie/6921-Ardmore-Ave-SE-98065/home/8186947,https://ssl.cdn-redfin.com/photo/1/islphoto/366/genIslnoResize.2293366_0.jpg,High
1130.0,585000,517.6991150442478,98065,Snoqualmie,WA,9522 Hancock Ave SE,2.0,2.0,https://www.redfin.com/WA/Snoqualmie/9522-Hancock-Ave-SE-98065/home/179800672,https://ssl.cdn-redfin.com/photo/1/islphoto/190/genIslnoResize.2295190_0.jpg,Medium-low
5050.0,4999950,990.0891089108911,98065,Snoqualmie,WA,6210 Fairway Pl SE,4.0,4.0,https://www.redfin.com/WA/Snoqualmie/6210-Fairway-Pl-SE-98065/home/2075805,https://ssl.cdn-redfin.com/photo/1/islphoto/705/genIslnoResize.2274705_1.jpg,High
13550.0,11900000,878.2287822878229,98065,Snoqualmie,WA,8100 428th Ave SE,7.0,7.0,https://www.redfin.com/WA/Snoqualmie/8100-428th-Ave-SE-98065/home/483481,https://ssl.cdn-redfin.com/photo/1/islphoto/259/genIslnoResize.2255259_0.jpg,High
,50000,,98065,Snoqualmie,WA,0 Tokul Road SE SE,,,https://www.redfin.com/WA/Snoqualmie/Tokul-Rd-Se-98065/home/22602889,https://ssl.cdn-redfin.com/photo/1/islphoto/310/genIslnoResize.2312310_0.jpg,Low
,280000,,98065,Snoqualmie,WA,2024089058 SE 53rd St,,,https://www.redfin.com/WA/Unknown/2024089058-SE-53rd-St-98065/home/193420431,https://ssl.cdn-redfin.com/photo/1/islphoto/818/genIslnoResize.2307818_0.jpg,Low
,599950,,98065,Snoqualmie,WA,93 xx Meadowbrook Way SE,,,https://www.redfin.com/WA/Snoqualmie/93-xx-Meadowbrook-Way-SE-Unknown/home/193092528,https://ssl.cdn-redfin.com/photo/1/islphoto/556/genIslnoResize.2301556_0.jpg,Medium-low
,899900,,98065,Snoqualmie,WA,1110 350th Ave SE,,,https://www.redfin.com/WA/Snoqualmie/1110-350th-Ave-SE-98065/home/181807573,https://ssl.cdn-redfin.com/photo/1/islphoto/875/genIslnoResize.2282875_3.jpg,Medium-High
,448000,,98065,Snoqualmie,WA,98 XX 351st Ave SE,,,https://www.redfin.com/WA/Snoqualmie/98-XX-351st-Ave-SE-98065/home/186018217,https://ssl.cdn-redfin.com/photo/1/islphoto/193/genIslnoResize.2196193_0.jpg,Low
993.0,299900,302.01409869083585,98188,Tukwila,WA,15255 Sunwood Blvd Unit A32,2.0,2.0,https://www.redfin.com/WA/Tukwila/15255-Sunwood-Blvd-98188/unit-A32/home/13154,https://ssl.cdn-redfin.com/photo/1/islphoto/236/genIslnoResize.2311236_0.jpg,Low
1370.0,525000,383.2116788321168,98168,Tukwila,WA,13031 Macadam Rd S,4.0,4.0,https://www.redfin.com/WA/Tukwila/13031-Macadam-Rd-S-98168/home/192499,https://ssl.cdn-redfin.com/photo/1/islphoto/369/genIslnoResize.2311369_0.jpg,Medium-low
1730.0,599950,346.7919075144509,98168,Tukwila,WA,14477 56th Ave S,2.0,2.0,https://www.redfin.com/WA/Tukwila/14477-56th-Ave-S-98168/home/344091,https://ssl.cdn-redfin.com/photo/1/islphoto/814/genIslnoResize.2309814_0.jpg,Medium-low
4705.0,1800000,382.57173219978745,98168,Tukwila,WA,4649 S 146th St,5.0,5.0,https://www.redfin.com/WA/Tukwila/4649-S-146th-St-98168/home/185891409,https://ssl.cdn-redfin.com/photo/1/islphoto/892/genIslnoResize.2309892_0.jpg,High
830.0,475000,572.289156626506,98168,Tukwila,WA,13034 38th Ave S,2.0,2.0,https://www.redfin.com/WA/Tukwila/13034-38th-Ave-S-98168/home/192599,https://ssl.cdn-redfin.com/photo/1/islphoto/610/genIslnoResize.2308610_0.jpg,Low
1997.0,699000,350.0250375563345,98178,Tukwila,WA,5034 S 109th Ct,3.0,3.0,https://www.redfin.com/WA/Seattle/5034-S-109th-Ct-98178/home/22643576,https://ssl.cdn-redfin.com/photo/1/islphoto/613/genIslnoResize.2307613_0.jpg,Medium-low
3187.0,1085000,340.4455600878569,98168,Tukwila,WA,15223 51st Ave S,5.0,5.0,https://www.redfin.com/WA/Tukwila/15223-51st-Ave-S-98188/home/185903369,https://ssl.cdn-redfin.com/photo/1/islphoto/615/genIslnoResize.2307615_0.jpg,Medium-High
881.0,279990,317.80930760499433,98178,Seattle,WA,12007 56th Pl S,1.0,1.0,https://www.redfin.com/WA/Seattle/12007-56th-Pl-S-98178/home/195934,https://ssl.cdn-redfin.com/photo/1/islphoto/742/genIslnoResize.2305742_3.jpg,Low
1881.0,689000,366.29452418926104,98168,Tukwila,WA,13741 Macadam Rd S,4.0,4.0,https://www.redfin.com/WA/Tukwila/13741-Macadam-Rd-S-98168/home/192612,https://ssl.cdn-redfin.com/photo/1/islphoto/869/genIslnoResize.2304869_0.jpg,Medium-low
917.0,325000,354.4165757906216,98188,Tukwila,WA,15335 Sunwood Blvd Unit C 203,2.0,2.0,https://www.redfin.com/WA/Tukwila/15335-Sunwood-Blvd-98188/unit-C203/home/30790,https://ssl.cdn-redfin.com/photo/1/islphoto/900/genIslnoResize.2300900_1.jpg,Low
2588.0,1132900,437.7511591962906,98178,Seattle,WA,7547 S 130th Pl,4.0,4.0,https://www.redfin.com/WA/Tukwila/7547-S-130th-Pl-98178/home/193185586,https://ssl.cdn-redfin.com/photo/1/islphoto/161/genIslnoResize.2303161_0.jpg,Medium-High
3007.0,1114900,370.76820751579646,98178,Seattle,WA,7559 S 130th Pl,4.0,4.0,https://www.redfin.com/WA/Tukwila/7559-S-130th-Pl-98178/home/192786727,https://ssl.cdn-redfin.com/photo/1/islphoto/814/genIslnoResize.2295814_0.jpg,Medium-High
830.0,299000,360.2409638554217,98168,Tukwila,WA,14838 38th Ave S,2.0,2.0,https://www.redfin.com/WA/Tukwila/14838-38th-Ave-S-98168/home/2097075,https://ssl.cdn-redfin.com/photo/1/islphoto/943/genIslnoResize.2293943_1.jpg,Low
1950.0,699000,358.46153846153845,98188,Tukwila,WA,15222 42nd Ave S,4.0,4.0,https://www.redfin.com/WA/Tukwila/15222-42nd-Ave-S-98188/home/194700,https://ssl.cdn-redfin.com/photo/1/islphoto/908/genIslnoResize.2298908_0.jpg,Medium-low
3007.0,1177900,391.71932158297307,98178,Seattle,WA,7535 S 130th Pl,4.0,4.0,https://www.redfin.com/WA/Tukwila/7535-S-130th-Pl-98178/home/192920571,https://ssl.cdn-redfin.com/photo/1/islphoto/390/genIslnoResize.2298390_0.jpg,Medium-High
2904.0,999900,344.3181818181818,98168,Tukwila,WA,11840 44 Ave S,5.0,5.0,https://www.redfin.com/WA/Tukwila/11840-44th-Ave-S-98178/home/192825751,https://ssl.cdn-redfin.com/photo/1/islphoto/260/genIslnoResize.2294260_0.jpg,Medium-High
